STUDY_ID	SAMPLE_ID	EGFR	KRAS	ALK	ERBB2	CD274
luad_tcga_pan_can_atlas_2018	TCGA-99-8025-01	413.509	1172.28	3.3322	13943.7	34.9883
luad_tcga_pan_can_atlas_2018	TCGA-99-8028-01	343.224	1862.18	8.6132	4654.59	294.572
luad_tcga_pan_can_atlas_2018	TCGA-99-8032-01	490.462	1533.59	15.6449	4915.22	34.0276
luad_tcga_pan_can_atlas_2018	TCGA-99-8033-01	1813.64	1442.97	0.7812	4347.66	166.016
luad_tcga_pan_can_atlas_2018	TCGA-99-AA5R-01	745.179	742.671	3.2573	4046.15	134.636
luad_tcga_pan_can_atlas_2018	TCGA-J2-8192-01	3775.04	1587.24	15.7672	5904.46	128.39
luad_tcga_pan_can_atlas_2018	TCGA-J2-8194-01	846.036	1508.07	2.1805	4085.04	40.5582
luad_tcga_pan_can_atlas_2018	TCGA-J2-A4AD-01	791.299	922.452	4.0601	13519.3	22.7365
luad_tcga_pan_can_atlas_2018	TCGA-J2-A4AE-01	1277.17	895.39	20.0946	4091.02	63.8298
luad_tcga_pan_can_atlas_2018	TCGA-J2-A4AG-01	657.943	2552.98	5.6283	13211.2	50.6543
luad_tcga_pan_can_atlas_2018	TCGA-L4-A4E5-01	3709.1	1187.71	3.1854	10865.5	105.12
luad_tcga_pan_can_atlas_2018	TCGA-L4-A4E6-01	607.362	977.23	63.9621	3270.41	72.8612
luad_tcga_pan_can_atlas_2018	TCGA-L9-A443-01	865.871	1911.55	2.8078	11455.8	21.3393
luad_tcga_pan_can_atlas_2018	TCGA-L9-A444-01	4103.2	782.84	9.8709	7112.38	315.11
luad_tcga_pan_can_atlas_2018	TCGA-L9-A50W-01	1943.93	965.247	0.3751	5995.56	13.5052
luad_tcga_pan_can_atlas_2018	TCGA-L9-A5IP-01	2096.64	2212.09	1.3146	2754.6	98.5977
luad_tcga_pan_can_atlas_2018	TCGA-L9-A743-01	899.877	923.513	4.2493	6525.97	143.06
luad_tcga_pan_can_atlas_2018	TCGA-L9-A7SV-01	2421.66	1391.55	1.8861	17247.5	23.0102
luad_tcga_pan_can_atlas_2018	TCGA-L9-A8F4-01	296.116	744.087	2.9278	17517.6	57.7201
luad_tcga_pan_can_atlas_2018	TCGA-MN-A4N1-01	911.142	1578.89	0.831	11110	23.6834
luad_tcga_pan_can_atlas_2018	TCGA-MN-A4N4-01	733.162	1152.16	10.0898	8735.35	29.3084
luad_tcga_pan_can_atlas_2018	TCGA-MN-A4N5-01	1014.13	2690.55	9.8425	13349.2	225.591
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4SV-01	1379.59	1791.36	2.5652	7660.97	137.238
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4SW-01	2698.04	1328.78	5.4645	6528.69	51.0018
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4SY-01	1039.01	1941.68	15.1525	7670.19	144.165
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4T2-01	NA	NA	NA	NA	NA
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4T4-01	1283.67	1234.9	9.1832	5888.35	550.508
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4T6-01	2308.78	610.43	6.9533	12286.2	36.5965
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4T7-01	614.026	1163.66	6.1756	7245.3	32.6424
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4T8-01	571.964	1853.23	2.9396	8082.73	15.958
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4T9-01	5027.05	1442.85	13.9387	10127.8	121.864
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4TA-01	570.37	709.736	3.6355	6046.28	39.9908
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4TC-01	1037.31	830.755	10.0091	7540.49	329.845
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4TD-01	307.999	1454.41	2.4643	6513.55	18.7284
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4TE-01	557.7	2249.78	0.4405	8855.07	20.7048
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4TF-01	4560.32	29832.8	8.9723	3989.4	223.491
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4TH-01	880.996	1113.01	2.7675	6694.65	55.3506
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4TI-01	523.828	1517.67	3.5879	3039.94	346.485
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4TJ-01	910.035	1753.71	7.8603	5495.2	267.249
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4TK-01	2846.4	1613.67	31.6989	6424.47	44.0812
luad_tcga_pan_can_atlas_2018	TCGA-MP-A5C7-01	541.546	1635.85	0	7974.27	11.2045
luad_tcga_pan_can_atlas_2018	TCGA-NJ-A4YF-01	213.846	1654.92	0	6031.59	7.8979
luad_tcga_pan_can_atlas_2018	TCGA-NJ-A4YG-01	494.209	1681.29	9.2379	8498.27	49.6536
luad_tcga_pan_can_atlas_2018	TCGA-NJ-A4YI-01	1411.18	1720.71	1.3427	7600.54	145.015
luad_tcga_pan_can_atlas_2018	TCGA-NJ-A4YP-01	237.546	1148.12	2.0325	7147.1	30.9959
luad_tcga_pan_can_atlas_2018	TCGA-NJ-A4YQ-01	357.188	553.045	7.533	11151.9	82.2348
luad_tcga_pan_can_atlas_2018	TCGA-NJ-A55A-01	1779.85	1139.09	2.6226	5340.5	60.32
luad_tcga_pan_can_atlas_2018	TCGA-NJ-A55O-01	527.415	1297.55	21.5869	5593.35	117.269
luad_tcga_pan_can_atlas_2018	TCGA-NJ-A55R-01	394.303	1496.01	9.3711	2630.38	27.6326
luad_tcga_pan_can_atlas_2018	TCGA-NJ-A7XG-01	556.355	1209.85	1.3738	7597.48	14.1958
luad_tcga_pan_can_atlas_2018	TCGA-O1-A52J-01	2734.44	483.732	4.3062	6023.44	51.6746
luad_tcga_pan_can_atlas_2018	TCGA-S2-AA1A-01	459.266	1337.91	3.276	3247.8	66.1747
